Category,Price,Rating,Stock,Discount
D,0.4945438011518642,0.31617339883154405,Out of Stock,0.2857142857142857
D,0.2461351924825705,0.5880782394549493,In Stock,0.6122448979591836
A,0.1965241992522987,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.3256542386581793,0.5207552497147244,In Stock,0.836734693877551
C,0.4945438011518642,0.30054218367807384,In Stock,0.6326530612244897
Unknown,0.45488531878346977,0.5207552497147244,In Stock,0.5102040816326531
A,0.4063857734667071,0.5207552497147244,In Stock,0.3061224489795918
D,0.8075174295240982,0.08160602526382538,In Stock,0.44897959183673464
Unknown,0.3425280387996363,0.5207552497147244,In Stock,0.6530612244897959
Unknown,0.8064059816105891,0.3465257666086803,In Stock,0.9387755102040816
Unknown,0.3603112054157826,0.5207552497147244,Out of Stock,0.4081632653061224
A,0.5393553602101646,0.5207552497147244,In Stock,0.5102040816326531
A,0.14287157724563,0.5165790647912467,Out of Stock,0.5306122448979591
Unknown,0.7264827725573406,0.2391106969128382,Out of Stock,0.7755102040816326
Unknown,0.7872082449227038,0.8373407265701355,In Stock,0.08163265306122448
Unknown,0.4846923310093968,0.5207552497147244,Out of Stock,0.04081632653061224
Unknown,0.4554915630999293,0.5207552497147244,In Stock,0.32653061224489793
Unknown,0.6548449024957057,0.5207552497147244,Out of Stock,0.3877551020408163
Unknown,0.2622006668687481,0.5207552497147244,Out of Stock,0.12244897959183673
B,0.11397393149439224,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.8424775184399312,0.5207552497147244,Out of Stock,0.9795918367346939
A,0.6422148125694654,0.5207552497147244,In Stock,0.22448979591836732
C,0.002930180862887745,0.1282980966901901,Out of Stock,0.6938775510204082
Unknown,0.6858644033545519,0.025162779302874916,In Stock,0.6530612244897959
Unknown,0.9380620390017177,0.5207552497147244,In Stock,0.5510204081632653
D,0.15732040012124887,0.606645103704442,In Stock,0.5102040816326531
C,0.41760129332120843,0.5207552497147244,Out of Stock,0.16326530612244897
Unknown,0.34444781246842476,0.5207552497147244,In Stock,0.7959183673469387
B,0.9209861574214409,0.5207552497147244,In Stock,0.5102040816326531
A,0.06911185207638677,0.8637829135630674,Out of Stock,0.061224489795918366
D,0.04860058603617258,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.6524199252298676,0.5953199677441404,Out of Stock,0.42857142857142855
Unknown,0.1396382742245125,0.013586410895864931,In Stock,0.5102040816326531
Unknown,0.04334646862685663,0.5207552497147244,In Stock,0.12244897959183673
Unknown,0.9994947964029504,0.5207552497147244,In Stock,0.08163265306122448
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.7142857142857142
C,0.44993432353238355,0.5207552497147244,In Stock,0.9591836734693877
Unknown,0.5401636859654441,0.37563440420697625,In Stock,0.5102040816326531
C,0.060220268768313635,0.0,In Stock,0.7959183673469387
Unknown,0.7292108719814084,0.9226983430863506,In Stock,0.04081632653061224
A,0.17995352126907144,0.6146484159253165,Out of Stock,0.061224489795918366
Unknown,0.9318985551177124,0.7284476269821551,In Stock,0.3877551020408163
Unknown,0.28493482873598064,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.9045165201576235,0.5207552497147244,Out of Stock,0.5714285714285714
Unknown,0.09962614933818328,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.13185813882994848,0.5207552497147244,Out of Stock,0.14285714285714285
C,0.47307264827725576,0.13066232288347118,In Stock,0.9795918367346939
Unknown,0.46852581590380926,0.9276714012678308,In Stock,0.8979591836734693
D,0.9306860664847934,0.4895681250319004,In Stock,0.6938775510204082
Unknown,0.12155198545013639,0.5207552497147244,In Stock,0.6938775510204082
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.3061224489795918
Unknown,0.08719814085076286,0.05009853655230884,In Stock,0.5714285714285714
Unknown,0.985753258563201,0.5207552497147244,In Stock,0.08163265306122448
A,0.19056279680711327,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.6483782964534707,0.5207552497147244,In Stock,0.4081632653061224
B,0.4945438011518642,0.49901780696798936,In Stock,0.7346938775510203
B,0.4409416995049005,0.4013752038057826,In Stock,0.3469387755102041
A,0.8344953016065474,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.43174699403859756,0.4622152850810831,In Stock,0.5714285714285714
C,0.8381327675053046,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.1487319389714055,0.5207552497147244,Out of Stock,0.26530612244897955
Unknown,0.5736081640901283,0.009573881188598143,In Stock,0.6122448979591836
Unknown,0.3918359098716783,0.4256934861132673,In Stock,0.12244897959183673
C,0.6565625947256744,0.5207552497147244,In Stock,0.5510204081632653
C,0.32231989491765184,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.9359401838941093,0.5207552497147244,In Stock,0.2040816326530612
D,0.6874810548651106,0.2820218377740814,In Stock,0.14285714285714285
Unknown,0.3516217035465293,0.8204294182927455,Out of Stock,0.44897959183673464
A,0.07062746286753561,0.1145416104653823,In Stock,0.7346938775510203
Unknown,0.8842073355562291,0.5207552497147244,In Stock,0.836734693877551
Unknown,0.7343639486713145,0.5207552497147244,In Stock,0.42857142857142855
Unknown,0.16661614630696173,0.05566135954229334,In Stock,0.6938775510204082
C,0.1033646559563504,0.46223033399611846,In Stock,0.8163265306122448
D,0.48267151662119834,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.34667070829544305,0.5207552497147244,In Stock,0.6122448979591836
D,0.40173790037385065,0.5207552497147244,In Stock,0.4693877551020408
C,0.5126806102859452,0.7740154438252932,Out of Stock,0.8163265306122448
Unknown,0.049712033949681725,0.9036629695071571,In Stock,0.836734693877551
Unknown,0.8735980600181873,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.9693846620187936,0.8425487396987629,In Stock,0.14285714285714285
B,0.22016772759422049,0.7361197034755049,Out of Stock,0.8163265306122448
Unknown,0.7602303728402546,0.5207552497147244,Out of Stock,0.5102040816326531
C,0.9612003637465898,0.461553341242967,In Stock,0.836734693877551
Unknown,0.15459230069718097,0.5207552497147244,Out of Stock,0.7959183673469387
Unknown,0.292209760533495,0.39914146503296577,Out of Stock,0.3061224489795918
Unknown,0.7891280185914923,0.655968750461656,Out of Stock,0.5102040816326531
Unknown,0.04031524704455896,0.5207552497147244,Out of Stock,0.5510204081632653
Unknown,0.8035768414671112,0.4234491549914028,In Stock,0.9591836734693877
Unknown,0.1461048802667475,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.1748004445791654,0.5207552497147244,In Stock,0.42857142857142855
D,0.7682125896736385,0.5207552497147244,Out of Stock,0.2040816326530612
Unknown,0.4945438011518642,0.47334290837285686,In Stock,0.6938775510204082
Unknown,0.5086389815095483,0.5849395035157816,In Stock,0.42857142857142855
D,0.7562897847832676,0.4625084121851437,In Stock,0.673469387755102
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.7551020408163265
D,0.15802768515711832,0.05780043107191407,Out of Stock,0.44897959183673464
D,0.8121653026169546,0.30977271090908975,In Stock,0.6326530612244897
Unknown,0.732343134283116,0.060320878255868016,In Stock,0.5102040816326531
Unknown,0.99979791856118,0.6698672172781708,Out of Stock,0.8979591836734693
Unknown,0.151965241992523,0.5207552497147244,In Stock,0.7142857142857142
Unknown,0.755784581186218,0.3255460919587162,Out of Stock,0.6938775510204082
B,0.6180660806304941,0.5207552497147244,Out of Stock,0.061224489795918366
Unknown,0.9823178741032635,0.5207552497147244,Out of Stock,0.24489795918367346
A,0.588360109123977,0.5954927760648792,In Stock,0.8775510204081632
D,0.3412145094473073,0.20029230413303756,In Stock,0.7959183673469387
B,0.44609477619480653,0.3060223036489522,In Stock,0.8775510204081632
Unknown,0.39709002728099424,0.5207552497147244,In Stock,0.18367346938775508
Unknown,0.7484086086692937,0.2025239168934555,In Stock,0.04081632653061224
B,0.10690108113569768,0.5910122623325729,Out of Stock,0.673469387755102
C,0.3876932403758715,0.5207552497147244,In Stock,0.3877551020408163
Unknown,0.6050318278266141,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.01838941093260584,0.9635693771726556,In Stock,0.673469387755102
Unknown,0.36142265332929174,0.2513502793177791,In Stock,0.5102040816326531
Unknown,0.8525815903809235,0.3433489962186621,In Stock,0.6938775510204082
C,0.9192684651914721,0.49418975379241203,In Stock,0.7346938775510203
B,0.3795089421036678,0.5207552497147244,In Stock,0.1020408163265306
Unknown,0.7395170253612205,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.4297261796503991,0.10248846868961897,Out of Stock,0.5714285714285714
Unknown,0.4205314741840962,0.14886199882096213,Out of Stock,0.04081632653061224
Unknown,0.23835505708800647,0.5207552497147244,Out of Stock,0.6122448979591836
C,0.4945438011518642,0.7619360486210672,In Stock,0.6530612244897959
Unknown,0.8338890572900879,0.5207552497147244,In Stock,0.673469387755102
Unknown,0.03435384459937355,0.7592445540799059,In Stock,0.08163265306122448
Unknown,0.14539759523087806,0.5207552497147244,In Stock,0.08163265306122448
D,0.19086591896534305,0.5207552497147244,In Stock,0.9795918367346939
Unknown,0.8487420430433464,0.5207552497147244,Out of Stock,0.02040816326530612
D,0.470142467414368,0.1267502037974299,Out of Stock,0.5102040816326531
Unknown,0.9510962918055976,0.5207552497147244,Out of Stock,0.4081632653061224
B,0.6803071637870062,0.744811204761489,In Stock,0.4897959183673469
Unknown,0.5408709710013135,0.2765741648397364,In Stock,0.3061224489795918
Unknown,0.9711023542487622,0.5207552497147244,Out of Stock,0.14285714285714285
D,0.0017176922299686776,0.7952180206235672,In Stock,0.0
Unknown,0.6942507830655754,0.270566784492542,In Stock,0.7959183673469387
A,0.4945438011518642,0.5207552497147244,Out of Stock,0.8571428571428571
D,0.8333838536930382,0.5207552497147244,In Stock,0.7346938775510203
B,0.4625644134586238,0.6505070081143204,In Stock,0.2040816326530612
B,0.6925330908356067,0.5207552497147244,In Stock,0.18367346938775508
Unknown,0.01424674143679903,0.2940417601871034,In Stock,0.12244897959183673
Unknown,0.13670809336162473,0.5207552497147244,Out of Stock,0.18367346938775508
Unknown,0.6888956249368495,0.6249653108479335,In Stock,0.42857142857142855
Unknown,0.6346367586137213,0.17864788737724957,Out of Stock,0.3469387755102041
Unknown,0.8529857532585632,0.5207552497147244,In Stock,0.5102040816326531
B,0.958472264322522,0.5207552497147244,In Stock,0.5306122448979591
D,0.98696574719612,0.952115813800004,In Stock,0.32653061224489793
Unknown,0.603718298474285,0.7784060576536117,In Stock,0.7346938775510203
D,0.7175911892492675,0.5207552497147244,Out of Stock,0.9591836734693877
Unknown,0.44841871274123474,0.5207552497147244,Out of Stock,0.8775510204081632
Unknown,0.9507931696473678,0.14423246192274902,In Stock,0.02040816326530612
B,0.1179145195513792,0.5207552497147244,In Stock,0.9795918367346939
Unknown,0.7200161665151056,0.5207552497147244,Out of Stock,0.26530612244897955
Unknown,0.8171162978680407,0.6032548386540627,In Stock,0.9183673469387754
Unknown,0.8946145296554511,0.5207552497147244,Out of Stock,0.5714285714285714
Unknown,0.1269071435788623,0.5207552497147244,Out of Stock,0.9591836734693877
Unknown,0.16409012832171366,0.16057075906989876,Out of Stock,0.26530612244897955
Unknown,0.7244619581691422,0.4254061997494728,Out of Stock,0.7551020408163265
Unknown,0.14640800242497728,0.5455381027992071,Out of Stock,0.4897959183673469
B,0.8749115893705163,0.043035291349527716,Out of Stock,0.2040816326530612
Unknown,0.32919066383752654,0.5840476035469787,Out of Stock,0.5102040816326531
B,0.6332221885419824,0.15816497366995363,In Stock,0.9183673469387754
Unknown,0.09942406789936344,0.5084841582532462,Out of Stock,0.24489795918367346
D,0.536324138627867,0.3771966027870771,In Stock,0.8979591836734693
B,0.9430130342528038,0.5207552497147244,Out of Stock,0.5714285714285714
Unknown,0.12943316156411036,0.5207552497147244,Out of Stock,0.673469387755102
A,0.7828634939880772,0.7725874073852238,In Stock,0.8979591836734693
Unknown,0.6422148125694654,0.8435621867904127,Out of Stock,0.8571428571428571
Unknown,0.24047691219561484,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.7586137213296958,0.6138745469809643,Out of Stock,0.36734693877551017
Unknown,0.45761341820753765,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.4122461351924826,0.6504810185114028,In Stock,0.3469387755102041
Unknown,0.45539052238051936,0.30190887486740703,In Stock,0.7551020408163265
Unknown,0.6240274830756795,0.2329055161919067,In Stock,0.7959183673469387
Unknown,0.3776902091542892,0.8949224252754561,Out of Stock,0.5102040816326531
Unknown,0.06860664847933717,0.7487192450729234,In Stock,0.2857142857142857
B,0.35758310599171467,0.6812576976858191,In Stock,0.6326530612244897
Unknown,0.6464585227846822,0.69616907856906,In Stock,0.2040816326530612
B,0.59735273315146,0.43535356439292805,In Stock,0.14285714285714285
Unknown,0.03293927452763464,0.6593105665335811,In Stock,0.24489795918367346
Unknown,0.8409619076487824,0.47691389505061343,In Stock,0.18367346938775508
Unknown,0.5666363544508437,0.14588380561139802,In Stock,0.9999999999999999
Unknown,0.8978478326765686,0.5207552497147244,Out of Stock,0.26530612244897955
C,0.8519753460644639,0.5207552497147244,In Stock,0.3061224489795918
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.02040816326530612
Unknown,0.6967768010508234,0.28721567346506993,In Stock,0.5102040816326531
Unknown,0.013135293523289888,0.5207552497147244,In Stock,0.5714285714285714
D,0.26785894715570374,0.6947441506029761,In Stock,0.2857142857142857
Unknown,0.3144387188036779,0.00261052553706681,In Stock,0.8571428571428571
D,0.1733858745074265,0.5207552497147244,Out of Stock,0.4693877551020408
Unknown,0.5643124179044154,0.8056267660566204,In Stock,0.9591836734693877
C,0.742851369101748,0.5207552497147244,In Stock,0.7142857142857142
C,0.3142366373648581,0.022688973706246063,In Stock,0.0
A,0.4063857734667071,0.5207552497147244,Out of Stock,0.18367346938775508
B,0.5031827826614125,0.7214812629488648,In Stock,0.7755102040816326
Unknown,0.21653026169546327,0.14555964522174047,In Stock,0.5102040816326531
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.32653061224489793
Unknown,0.48590481964231585,0.6550285938751179,In Stock,0.673469387755102
Unknown,0.30777003132262304,0.5207552497147244,In Stock,0.42857142857142855
Unknown,0.8447004142669495,0.8896181654844316,In Stock,0.061224489795918366
B,0.5650197029402849,0.9490509476584393,Out of Stock,0.9591836734693877
Unknown,0.2698797615439022,0.11394265304387274,Out of Stock,0.5102040816326531
D,0.13034252803879964,0.5207552497147244,In Stock,0.3877551020408163
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.5306122448979591
Unknown,0.34889360412246134,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.14802465393553604,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.5196524199252298,0.5207552497147244,In Stock,0.44897959183673464
Unknown,0.6941497423461654,0.7853051997211301,In Stock,0.2857142857142857
C,0.39395776497928664,0.5207552497147244,Out of Stock,0.42857142857142855
C,0.40264726684853996,0.5207552497147244,In Stock,0.08163265306122448
Unknown,0.6345357178943114,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.81802566434273,0.41932114903955353,In Stock,0.0
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.1020408163265306
Unknown,0.17803374760028293,0.5207552497147244,Out of Stock,0.7755102040816326
Unknown,0.3899161362028898,0.5811927220683527,Out of Stock,0.3469387755102041
Unknown,0.42578559159341217,0.5207552497147244,In Stock,0.5306122448979591
Unknown,0.705163180761847,0.35085405112298496,In Stock,0.2857142857142857
Unknown,0.9207840759826209,0.5513730278358827,Out of Stock,0.16326530612244897
Unknown,0.5351116499949479,0.5207552497147244,In Stock,0.5918367346938775
Unknown,0.1893503081741942,0.6962248294044036,In Stock,0.2040816326530612
D,0.2329998989592806,0.508240070704079,Out of Stock,0.4693877551020408
D,0.520763867838739,0.5207552497147244,Out of Stock,0.5510204081632653
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.9183673469387754
A,0.03021117510356674,0.5207552497147244,In Stock,0.3469387755102041
Unknown,0.923310093967869,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.17176922299686775,0.5207552497147244,In Stock,0.8571428571428571
Unknown,0.8899666565625947,0.8032183832349228,Out of Stock,0.8163265306122448
B,0.915630999292715,0.8819503240660983,In Stock,0.04081632653061224
Unknown,0.20814388198443973,0.31786611917033114,In Stock,0.7755102040816326
B,0.19187632615944228,0.5207552497147244,In Stock,0.5102040816326531
D,0.045468323734464994,0.6762585181035398,In Stock,0.2857142857142857
C,0.23340406183692028,0.28127220468154845,Out of Stock,0.5102040816326531
Unknown,0.6862685662321916,0.6622152390544269,In Stock,0.24489795918367346
B,0.3340406183692028,0.5207552497147244,Out of Stock,0.6938775510204082
Unknown,0.8314640800242498,0.09243399737453395,In Stock,0.16326530612244897
Unknown,0.5542083459634232,0.34365969387712214,In Stock,0.14285714285714285
A,0.5617863999191673,0.7597946499563962,Out of Stock,0.5102040816326531
Unknown,0.37880165706779834,0.33832335104300937,In Stock,0.32653061224489793
Unknown,0.7618470243508133,0.5207552497147244,In Stock,0.0
D,0.49216934424573106,0.822976733616353,In Stock,0.5102040816326531
A,0.11953117106193796,0.5800238291997466,In Stock,0.8775510204081632
Unknown,0.37657876124078005,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.3358593513185814,0.482174914622698,In Stock,0.0
Unknown,0.3540466808123674,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.5311710619379609,0.8415867142461714,In Stock,0.8571428571428571
Unknown,0.4945438011518642,0.5458334584481671,Out of Stock,0.24489795918367346
Unknown,0.27179953521269073,0.5207552497147244,Out of Stock,0.26530612244897955
C,0.7317368899666565,0.7489744797275393,In Stock,0.7959183673469387
C,0.3572799838334849,0.5207552497147244,In Stock,0.5102040816326531
D,0.13994139638274225,0.5207552497147244,In Stock,0.22448979591836732
B,0.6546428210568859,0.5207552497147244,In Stock,0.22448979591836732
Unknown,0.2439122966555522,0.5207552497147244,In Stock,0.18367346938775508
D,0.6631302414873194,0.5207552497147244,In Stock,0.4897959183673469
C,0.9617055673436394,0.5207552497147244,In Stock,0.04081632653061224
Unknown,0.048297463877942814,0.5207552497147244,In Stock,0.7755102040816326
Unknown,0.17540668889562494,0.5598349585521161,Out of Stock,0.9795918367346939
D,0.09699909063352531,0.5207552497147244,In Stock,0.8163265306122448
Unknown,0.7499242194604425,0.5207552497147244,Out of Stock,0.26530612244897955
B,0.2668485399616045,0.5207552497147244,Out of Stock,0.12244897959183673
Unknown,0.8556128119632211,0.23289352943879515,In Stock,0.673469387755102
Unknown,0.48307567949883806,0.5207552497147244,In Stock,0.18367346938775508
A,0.3472769526119026,0.5207552497147244,In Stock,0.836734693877551
Unknown,0.13206022026876832,0.5207552497147244,In Stock,0.26530612244897955
Unknown,0.9152268364150752,0.14651247574212062,In Stock,0.6530612244897959
C,0.31686369606951603,0.5207552497147244,In Stock,0.5102040816326531
B,0.9032029908052945,0.9301463409710639,Out of Stock,0.8571428571428571
Unknown,0.12256239264423562,0.2968239654598033,Out of Stock,0.14285714285714285
Unknown,0.43023138324744875,0.08915099384698105,Out of Stock,0.5714285714285714
Unknown,0.006365565322825098,0.3451186482610248,Out of Stock,0.5102040816326531
B,0.7449732242093563,0.0963166902097487,Out of Stock,0.8979591836734693
Unknown,0.7365868444983328,0.39915178145369956,In Stock,0.8163265306122448
Unknown,0.4410427402243104,0.9002613312905646,In Stock,0.9795918367346939
Unknown,0.027786197837728607,0.5207552497147244,In Stock,0.5510204081632653
B,0.2053147418409619,0.5293385670534878,Out of Stock,0.0
Unknown,0.6110942709912094,0.3034779182746069,In Stock,0.061224489795918366
Unknown,0.5332929170455694,0.10771667760676445,In Stock,0.2040816326530612
Unknown,0.5486511063958776,0.45302330583087325,In Stock,0.673469387755102
C,0.7932706880872992,0.43270292718801573,Out of Stock,0.9999999999999999
Unknown,0.9035061129635242,0.5207552497147244,In Stock,0.8571428571428571
Unknown,0.03566737395170254,0.6994292642269583,In Stock,0.42857142857142855
A,0.666262503789027,0.7538316820421204,In Stock,0.1020408163265306
Unknown,0.5070223299989896,0.6640461674750052,In Stock,0.1020408163265306
Unknown,0.35212690714357886,0.8845466119793736,In Stock,0.18367346938775508
Unknown,0.7598262099626149,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.0951803576841467,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.7645751237748812,0.4902024607417307,Out of Stock,0.6122448979591836
A,0.41942002627058705,0.9515643279875922,In Stock,0.4081632653061224
A,0.8190360715368293,0.26451777349901306,Out of Stock,0.5102040816326531
D,0.25047994341719715,0.5207552497147244,In Stock,0.6938775510204082
Unknown,0.5045973527331514,0.5659570469589187,Out of Stock,0.7346938775510203
Unknown,0.32706880872991817,0.8425184458685876,Out of Stock,0.18367346938775508
Unknown,0.26583813276750534,0.04809273422797178,In Stock,0.1020408163265306
Unknown,0.6898049914115388,0.08929952873215424,In Stock,0.8775510204081632
Unknown,0.2768515711831868,0.5207552497147244,Out of Stock,0.8979591836734693
Unknown,0.25967464888350006,0.3646974287971595,Out of Stock,0.8775510204081632
C,0.8334848944124482,0.5207552497147244,In Stock,0.4693877551020408
Unknown,0.3472769526119026,0.9387259004788749,Out of Stock,0.22448979591836732
B,0.8426795998787511,0.5207552497147244,In Stock,0.02040816326530612
Unknown,0.7067798322724057,0.44434236071484967,Out of Stock,0.9999999999999999
Unknown,0.2881681317570981,0.5207552497147244,In Stock,0.02040816326530612
Unknown,0.048499545316762656,0.8577734451347326,Out of Stock,0.6938775510204082
Unknown,0.6954632716984944,0.3426777227581026,Out of Stock,0.1020408163265306
D,0.34293220167727595,0.5934944953447232,In Stock,0.4693877551020408
C,0.972617965039911,0.5207552497147244,Out of Stock,0.8163265306122448
Unknown,0.9633222188541982,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.1943013034252804,0.17170511752593248,In Stock,0.02040816326530612
C,0.6301909669596847,0.8130503681975264,Out of Stock,0.3877551020408163
Unknown,0.8139840355663331,0.16775620356799914,In Stock,0.18367346938775508
Unknown,0.4945438011518642,0.04567420805475092,Out of Stock,0.9999999999999999
Unknown,0.7711427705365261,0.9074423521409857,Out of Stock,0.4693877551020408
Unknown,0.6758613721329696,0.23047997045416613,In Stock,0.9387755102040816
Unknown,0.5156107911488329,0.5207552497147244,In Stock,0.7551020408163265
C,0.6004849954531676,0.5207552497147244,In Stock,0.8571428571428571
A,0.2075376376679802,0.5207552497147244,Out of Stock,0.7346938775510203
Unknown,0.3991108416691927,0.5207552497147244,Out of Stock,0.0
Unknown,0.037385066181671214,0.36365076894901815,Out of Stock,0.5102040816326531
Unknown,0.12074365969485702,0.5207552497147244,In Stock,0.16326530612244897
Unknown,0.9666565625947257,0.8200022473856993,In Stock,0.16326530612244897
C,0.4145700717389108,0.5207552497147244,Out of Stock,0.4897959183673469
C,0.1524704455895726,0.5207552497147244,In Stock,0.18367346938775508
Unknown,0.35141962210770944,0.6457691282425643,In Stock,0.9183673469387754
Unknown,0.8568253005961403,0.4745931420871239,Out of Stock,0.3877551020408163
Unknown,0.820854804486208,0.5207552497147244,In Stock,0.6326530612244897
Unknown,0.6173587955946246,0.22226956476954252,In Stock,0.4081632653061224
Unknown,0.5149035061129635,0.29931073958541554,In Stock,0.5102040816326531
Unknown,0.027078912801859152,0.6634098880101396,In Stock,0.3877551020408163
A,0.3645549156309993,0.5207552497147244,In Stock,0.32653061224489793
D,0.5342022835202587,0.5207552497147244,In Stock,0.5102040816326531
D,0.5975548145902798,0.8840135091964997,In Stock,0.9387755102040816
Unknown,0.47367889259371526,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.3271698494493281,0.5207552497147244,In Stock,0.42857142857142855
D,0.18803677882186523,0.0030053726935775904,In Stock,0.16326530612244897
Unknown,0.19460442558351015,0.5207552497147244,Out of Stock,0.7755102040816326
D,0.96099828230777,0.5207552497147244,In Stock,0.673469387755102
Unknown,0.5712842275437001,0.2835469627230012,In Stock,0.7142857142857142
Unknown,0.43993129231080125,0.08577581845168286,Out of Stock,0.6326530612244897
Unknown,0.31241790441547945,0.1739479565898347,Out of Stock,0.9183673469387754
D,0.45023744569061336,0.5207552497147244,Out of Stock,0.836734693877551
Unknown,0.8492472466403961,0.30030116889907377,In Stock,0.5714285714285714
Unknown,0.559664544811559,0.5207552497147244,Out of Stock,0.9591836734693877
Unknown,0.724562998888552,0.5207552497147244,In Stock,0.5102040816326531
B,0.9125997777104172,0.5207552497147244,Out of Stock,0.4693877551020408
Unknown,0.4123471759118925,0.7052873103326944,In Stock,0.8163265306122448
D,0.32161260988178236,0.6433906773219968,In Stock,0.3061224489795918
Unknown,0.153278771344852,0.4502706525140192,Out of Stock,0.673469387755102
Unknown,0.7397191068000404,0.7143223692783944,Out of Stock,0.5714285714285714
D,0.7341618672324947,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.8154996463574821,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.2570475901788421,0.5207552497147244,In Stock,0.3061224489795918
D,0.06658583409113872,0.6099359480580878,In Stock,0.8163265306122448
A,0.007578053955744164,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.7107204203293928,0.5207552497147244,Out of Stock,0.24489795918367346
C,0.5563302010710316,0.14097111274354773,Out of Stock,0.5102040816326531
C,0.3984035566333232,0.4666912105267974,In Stock,0.4081632653061224
Unknown,0.9017884207335556,0.5207552497147244,Out of Stock,0.5714285714285714
Unknown,0.6863696069516014,0.6856356682533603,Out of Stock,0.14285714285714285
Unknown,0.6679801960189956,0.934112949272425,In Stock,0.26530612244897955
Unknown,0.7165807820551682,0.2499868861635559,Out of Stock,0.4081632653061224
A,0.21238759219965647,0.5207552497147244,In Stock,0.36734693877551017
D,0.20784075982620998,0.7023891741150502,Out of Stock,0.3469387755102041
A,0.35283419217944834,0.8060833669211808,In Stock,0.061224489795918366
A,0.1514600383954734,0.5207552497147244,Out of Stock,0.26530612244897955
Unknown,0.9907042538142872,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.053147418409619084,0.804602813347654,Out of Stock,0.7346938775510203
D,0.3189855511771244,0.34837447760059737,Out of Stock,0.6530612244897959
Unknown,0.19308881479236134,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.6867737698292411,0.3356414948546287,In Stock,0.2040816326530612
A,0.7007173891078105,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.3928463170657775,0.2368420589826164,Out of Stock,0.4693877551020408
Unknown,0.5952308780438517,0.1128079990121259,In Stock,0.22448979591836732
Unknown,0.31322623017075885,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.2393654642821057,0.5207552497147244,Out of Stock,0.836734693877551
Unknown,0.6628271193290896,0.29555997689523894,In Stock,0.673469387755102
A,0.29857532585632013,0.7694306079098027,In Stock,0.24489795918367346
C,0.9520056582802869,0.7867666152576899,Out of Stock,0.18367346938775508
Unknown,0.7031423663736486,0.20985098073191905,In Stock,0.36734693877551017
Unknown,0.9719106800040416,0.7091432357789239,In Stock,0.9183673469387754
B,0.7446701020511266,0.6448271609394738,In Stock,0.8571428571428571
Unknown,0.10124280084874204,0.9468868108348772,In Stock,0.12244897959183673
Unknown,0.9691825805799736,0.5207552497147244,In Stock,0.14285714285714285
Unknown,0.39981812670506217,0.5207552497147244,Out of Stock,0.2857142857142857
D,0.20773971910680006,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.957158734970193,0.7641396680607199,In Stock,0.8163265306122448
Unknown,0.17985248054966152,0.07087633909607116,Out of Stock,0.9591836734693877
A,0.06870768919874709,0.005338398762762597,In Stock,0.5102040816326531
Unknown,0.61028594523593,0.46150528129506585,In Stock,0.2040816326530612
Unknown,0.32141052844296253,0.5821915926259656,In Stock,0.36734693877551017
